aid,katz_centrality_R,sqid,num_bff_noms,nominations,mbff_reciprocity,fbff_reciprocity
93711172,1.138609434040201,143224,0,1,0,0
93711173,1.5952844233592964,247178,0,4,0,0
93711175,1.1,208281,0,1,0,0
93711178,1,NA,0,2,0,0
93711179,1,NA,0,1,0,0
93711240,1.2520776129175,233132,0,2,0,0
93711241,1.5356552440081819,148356,0,3,0,0
93711242,2.3167577744861365,259568,1,5,1,0
93711243,2.1232218889050003,177984,1,6,0,0
93711244,2.587199003892046,177912,0,8,0,0
93711245,1,NA,0,2,0,0
93711246,2.516925698656591,148305,2,7,0,0
93711247,1.1846105832661364,148470,0,1,0,0
93711248,1.3115594618711364,204775,1,2,0,0
93711249,2.1918457813263634,215508,1,7,0,1
93711260,1.347724022181955,178102,1,3,0,0
93711261,1.6341025547497303,254301,2,4,1,0
93711263,1.3710457917258203,101307,0,4,0,0
93711264,1.1258675474499327,191921,0,1,0,0
93711265,2.932834680485641,278901,2,7,1,0
93711266,1.1519295857563372,211104,0,1,0,0
93711267,1.6522689557417753,197302,0,4,0,0
93711270,1.1,247191,0,1,0,0
93711271,1,NA,0,5,0,0
93711272,1,160851,0,0,0,0
93711273,1.6592871412638193,208286,0,5,0,0
93711274,1,NA,0,2,0,0
93711275,1,NA,0,5,0,0
93711276,1.1268146878140703,279631,0,1,0,0
93711277,1.312238181977387,124810,0,3,0,0
93711278,1.172878877022613,214695,1,1,0,0
93711279,1,NA,0,4,0,0
93711340,2.091653458150909,222680,1,6,0,0
93711341,1.1,148468,0,1,0,0
93711342,1.9627635928777274,148409,0,6,0,0
93711343,1.4097745380043183,148949,0,3,0,0
93711344,1.6207402341529547,177981,0,3,0,0
93711345,1.8789428011363638,148385,1,4,0,0
93711346,1.282272956880909,164436,0,1,0,0
93711347,2.0001128324368183,148313,0,6,0,0
93711348,1,NA,0,4,0,0
93711349,1.5523071862709092,179547,2,3,0,0
93711360,2.150102819419708,194903,1,7,0,0
93711361,1.3991895808278876,131898,1,3,0,0
93711362,1.1657497153039775,131921,1,1,0,0
93711363,1,NA,0,6,0,0
93711364,1,NA,0,6,0,0
93711365,3.381082174833843,118719,2,10,0,0
93711366,1.2953226490602696,118722,1,2,0,0
93711367,1.5369867270041122,101322,0,3,0,0
93711368,1,NA,0,2,0,0
93711369,2.985191454369753,191917,2,11,0,0
93711370,1.2582275256984925,138054,0,2,0,0
93711372,1.247358672603015,237557,1,2,0,0
93711373,1.2415294440804021,210634,0,2,0,0
93711374,1.1314524409522613,217171,0,1,0,0
93711375,1,NA,0,1,0,0
93711376,1,164402,0,0,0,0
93711377,1.2922097986457286,259803,1,2,0,0
93711378,1.7599548787135677,245289,1,5,0,1
93711379,1.1530267594170855,189637,1,1,0,0
93711860,1,101302,0,0,0,0
93711861,1,NA,0,3,0,0
93711862,1.8396760278604045,131908,4,6,1,0
93711863,1.1439893426542023,235721,0,2,0,0
93711865,1,101320,0,0,0,0
93711866,2.6242931501548092,188905,0,5,0,0
93711867,1.2617311867268763,201498,0,2,0,0
93711868,2.5772453249441574,159504,1,8,1,0
93711869,2.538831484173124,239319,3,6,0,0
93711870,1.2535715804648242,200895,2,2,0,1
93711871,1.2975283354221105,143234,1,4,0,0
93711872,1.4187275300025126,199049,0,3,0,0
93711873,1,NA,0,1,0,0
93711874,1.1129429637110553,121280,0,1,0,0
93711875,1.1111111100025126,177055,0,1,0,0
93711876,1.3484819408341708,264026,0,3,0,0
93711877,1.4301767902160805,189566,0,3,0,0
93711878,1.155260673459799,274625,0,1,0,0
93711940,1.5221441063454546,204731,0,4,0,0
93711942,1.4883980592088637,201996,2,3,1,0
93711943,2.0826118636318185,148366,2,7,0,1
93711944,2.280066443248864,233134,2,7,0,0
93711945,3.0989661861065914,215525,2,11,0,0
93711946,1.8985812596836364,125781,2,6,0,0
93711947,1.3744071115809091,215742,0,2,0,0
93711948,1.5156671957561363,148427,2,3,0,0
93711949,1.578344017059091,148514,0,3,0,0
93711960,1,NA,0,1,0,0
93711961,1.6343068209813034,251323,1,3,0,0
93711962,1.6984930197009889,167908,1,4,0,0
93711963,1.3109658283997079,178097,0,2,0,0
93711964,1.9118387096071685,234523,2,7,1,0
93711965,1.483131553925191,251298,2,4,0,1
93711966,1.1,251321,0,1,0,0
93711967,1.2206472473195056,178121,2,3,0,0
93711968,2.3648905102456856,130101,1,6,0,0
93711970,1,NA,0,2,0,0
93711971,1.5532271730527638,156602,1,4,0,1
93711972,1.1111111100025126,224493,0,1,0,0
93711973,1.3380999702788945,148729,1,3,0,1
93711974,1,NA,0,5,0,0
93711975,1,199058,0,0,0,0
93711976,1.5791203821180906,199053,2,3,1,0
93711977,1,NA,0,2,0,0
93711978,1.2588935319623116,279625,0,2,0,0
93711979,1.5364330174974876,247179,1,3,0,1
93712040,1.1366403881570908,129679,0,1,0,0
93712041,1.326472531260898,183401,0,3,0,0
93712042,1,118168,0,0,0,0
93712043,1.5527434287614639,277205,1,3,0,0
93712044,1.11111111111111,207511,1,1,0,1
93712045,1,157661,0,0,0,0
93712046,1.2205951261934107,240047,1,1,1,0
93712047,2.005832569097131,118272,2,6,0,1
93712048,1,237670,0,1,0,0
93712049,1.2745876183503748,129685,1,2,0,0
93712140,2.110325256202608,176930,0,3,0,0
93712141,1.22222222222222,234637,0,2,0,0
93712142,1.244650919813526,154694,0,1,0,0
93712143,1,NA,0,4,0,0
93712145,1.7866686349018281,269492,1,5,0,0
93712146,1.6475460438789686,149801,0,5,0,0
93712147,1.4686596982526954,237631,1,3,0,1
93712148,1.1,237510,0,1,0,0
93712149,1.214025047091966,212819,1,2,0,0
93712170,1,257309,0,0,0,0
93712171,1.2302646430863684,244650,0,2,0,0
93712172,1.2601685165827416,154220,0,2,0,0
93712173,1.6768303979501482,166884,2,5,0,0
93712174,1.4660215612083054,126668,2,3,0,0
93712175,4.289624057506863,184828,1,14,0,0
93712176,1.313604592961761,175666,1,2,0,0
93712177,3.171721423363527,227488,4,10,0,0
93712178,1.684660353593431,223001,0,3,0,0
93712179,1.2,142774,0,2,0,0
93712210,1.75173379844,239823,1,5,1,0
93712211,1.1287882217266667,140870,0,1,0,0
93712212,1.3548351795933333,141021,0,2,0,0
93712213,2.4443162498733333,153429,0,4,0,0
93712214,1.9401866684733333,239824,1,6,0,0
93712215,1,NA,0,1,0,0
93712216,1.2526357066933334,134839,0,1,0,0
93712217,1.2487359010466668,134926,0,2,0,0
93712218,1,NA,0,3,0,0
93712219,1.2880043105533334,153433,2,2,1,0
93712231,1,115631,0,0,0,0
93712232,1.9518376106756943,182228,1,4,0,1
93712233,1,NA,0,1,0,0
93712234,4.246464485107012,153658,4,14,0,0
93712235,1.7379375266854449,157770,1,4,0,0
93712236,1.313845352114484,192628,0,2,0,0
93712237,1.5996108698833096,253645,0,4,0,0
93712238,1.692737626493452,244819,4,4,0,1
93712239,2.79734796343815,119432,1,6,0,0
93712240,1.3969350546587898,240677,0,2,0,0
93712241,1,NA,0,12,0,0
93712242,3.0613838934011173,136772,3,11,0,0
93712243,2.321430676078556,231552,2,7,0,1
93712244,2.3373510315203925,252620,1,6,0,1
93712245,3.981485752732065,272431,1,11,0,0
93712247,2.4760344777050074,142702,1,8,0,0
93712248,2.323969393024992,175784,2,7,1,0
93712249,2.897046519390401,168588,2,10,0,0
93712270,2.0269513188606503,232138,1,6,0,1
93712271,1.6368985905953266,207608,2,4,1,0
93712272,2.6900405512424346,231699,1,8,0,0
93712273,1,NA,0,3,0,0
93712274,1.302674480932095,227481,1,2,0,0
93712275,2.0686007484556947,128895,1,5,0,0
93712277,1.4791105477373092,128884,0,3,0,0
93712278,3.506178408804516,257310,1,9,0,0
93712279,1,NA,0,10,0,0
93712290,2.2998312876141807,190027,1,3,1,0
93712291,3.5792097876276467,119231,0,6,0,0
93712292,2.1656830613991493,169077,1,5,0,0
93712293,2.075667680840267,190024,1,6,0,0
93712294,1.6833669761159142,217821,1,3,0,0
93712295,1.7056993257426876,194811,3,5,0,1
93712296,1,NA,0,12,0,0
93712297,2.385319680006117,190738,2,6,0,0
93712298,2.697946592970928,118666,1,7,0,0
93712299,1.5636213840130226,136030,0,3,0,0
93712330,1,NA,0,5,0,0
93712331,1.5939376680904984,253644,0,3,0,0
93712332,3.5049388965689325,276678,2,10,1,1
93712333,1.8561744717484698,168677,0,4,0,0
93712334,1.5560247101483986,127165,0,4,0,0
93712336,1.2686733168630604,115632,2,2,0,1
93712337,1.8127495965019218,137964,2,3,1,0
93712338,1.5949292613080428,227381,1,4,0,0
93712339,1.7340654990417081,244094,1,3,1,0
93712340,1.2035055130445604,102544,1,1,0,1
93712341,1,237516,0,0,0,0
93712342,4.50614825178935,102600,3,13,1,0
93712343,1,185488,0,1,0,0
93712344,3.1728519265331494,244291,1,7,0,0
93712345,1,NA,0,1,0,0
93712346,1.9513969356894445,238115,1,6,0,0
93712347,2.876820940981207,105430,4,9,1,1
93712348,1.9334102630961294,142778,1,4,0,1
93712349,6.706311703143443,272368,1,15,0,0
93712371,2.2459256211221597,232087,1,5,1,0
93712372,2.1171689318652085,244652,1,7,0,0
93712373,1.3443676996063352,276084,0,2,0,0
93712374,1,NA,0,5,0,0
93712375,2.242767306356509,231490,2,6,0,0
93712376,3.300003864606661,175663,5,10,0,0
93712377,1.4658277692453872,126673,1,3,0,0
93712378,1.9413777479118055,275293,3,5,1,1
93712379,2.1512180612184832,199770,2,6,0,1
93712390,1,NA,0,7,0,0
93712391,5.325709106180379,197829,4,13,1,0
93712392,4.61597017418568,211011,2,13,0,1
93712393,1,NA,0,2,0,0
93712394,2.6459594859598763,228443,1,8,0,0
93712395,1.1,102424,0,1,0,0
93712396,2.422476960715117,220076,2,8,0,0
93712397,6.293691601453861,242824,1,17,0,0
93712398,1,NA,0,1,0,0
93712399,1,NA,0,6,0,0
93712840,1,NA,0,1,0,0
93712904,1,NA,0,2,0,0
93712910,1.52530279432,244858,1,3,0,1
93712912,1.9193864016733333,164969,3,6,1,0
93712913,1.13576518656,111574,0,1,0,0
93712914,1,NA,0,7,0,0
93712915,2.7349623644000003,239973,3,8,1,0
93712916,1.5318340353200002,154619,1,3,1,0
93712917,1,NA,0,2,0,0
93712918,1.41332654152,136626,0,3,0,0
93712919,1.1413271965466667,129021,0,1,0,0
93712930,1.5574357202260853,275829,1,4,1,0
93712931,2.265687783585694,115633,2,5,0,1
93712932,3.6834240273728476,256727,2,12,0,0
93712933,1,244095,0,0,0,0
93712934,1.3594495596661922,221377,0,3,0,0
93712935,3.1186599434753735,157187,2,7,0,1
93712936,1.1262046040633809,179226,0,1,0,0
93712937,3.5271043105105697,119433,1,10,0,0
93712938,1.1257405492071175,256805,0,1,0,0
93712939,1.6751732574324911,275828,0,3,0,0
93712940,1.199622238117889,237687,1,1,0,0
93712941,1,252614,0,0,0,0
93712942,3.169810717263472,102525,0,7,0,0
93712943,2.5805532455184634,142697,2,7,0,1
93712944,1,213054,0,0,0,0
93712946,1.5632322697777905,231551,1,4,0,0
93712947,1.687656878557528,279038,3,6,0,1
93712948,1.2319574818244452,237453,0,2,0,0
93712949,1,149807,0,0,0,0
93712970,1,NA,0,10,0,0
93712971,2.278783321964136,151866,1,6,0,0
93712972,1.282355367579216,217190,1,2,0,0
93712973,1.6252540858661055,131500,0,4,0,0
93712974,1.5047087149783032,113328,0,3,0,0
93712975,1.3979245229200057,155354,0,2,0,0
93712976,1,NA,0,2,0,0
93712977,2.039471237179959,207673,4,7,1,0
93712979,2.346355647499954,132587,2,7,0,0
93712990,1.3805256649904838,238026,0,3,0,0
93712991,1.2618185160283257,159466,1,2,0,0
93712992,1.7277950982601213,173213,1,5,0,0
93712993,2.8896281511242856,220027,0,7,0,0
93712994,2.817197403911571,254269,3,4,1,1
93712995,5.247772340242064,113803,1,7,0,0
93712996,5.709582213879933,128278,3,13,0,0
93712997,7.064946705331667,197828,4,16,1,0
93712998,2.6233628700132234,178068,0,7,0,0
93712999,2.0449434778876228,191866,1,8,0,0
93713000,1,NA,0,3,0,0
93713001,1.3427591616977226,234336,1,3,0,0
93713003,1.3522540310559006,234291,0,3,0,0
93713004,1,267517,0,0,0,0
93713005,1.11,117376,0,1,0,0
93713006,1.1156560389233954,155098,0,1,0,0
93713007,1.923852545962733,192905,2,7,0,0
93713008,1.1233540014492753,192885,1,1,0,1
93713030,1.136624407261807,239701,0,1,0,0
93713031,1.8890424464952773,221153,0,3,0,0
93713032,2.5893170215630392,211592,2,7,0,0
93713033,2.54334327269384,120337,2,9,0,0
93713034,1,NA,0,13,0,0
93713035,1,NA,0,2,0,0
93713036,1.849714731759343,179193,2,4,0,1
93713037,3.1940395442985627,186390,1,7,1,0
93713038,2.2167940149498975,179073,2,9,0,0
93713039,1.2272931912106777,120253,0,1,0,0
93713102,1,NA,0,1,0,0
93713103,1,NA,0,3,0,0
93713104,1,NA,0,2,0,0
93713105,1.4063985716356107,268626,2,3,0,0
93713106,1,NA,0,1,0,0
93713107,1,161138,0,0,0,0
93713109,1.6710496567287785,119131,2,4,0,1
93713130,1.4436989514032854,239676,1,3,0,1
93713131,2.3348860685332653,211537,0,9,0,0
93713132,1.4571798008305954,179181,0,3,0,0
93713133,1.5814248535950721,234138,0,4,0,0
93713134,1.4575446056207393,221157,1,5,0,0
93713135,1.390873876709035,239675,0,3,0,0
93713136,1.5493640168819303,187319,0,5,0,0
93713137,1.2577665513108829,210722,0,2,0,0
93713138,1.1,211576,1,1,0,0
93713139,1,NA,0,2,0,0
93713190,2.4522744146843416,102360,2,7,0,1
93713191,1.6174451076775194,195032,1,4,0,0
93713192,1,195067,0,0,0,0
93713193,1,NA,0,1,0,0
93713194,3.032017021141878,177574,0,6,0,0
93713195,1.1519535418512021,164110,0,2,0,0
93713196,1.2656859797739304,102372,0,2,0,0
93713197,1.4788559277699582,179875,2,3,0,1
93713198,3.0763918651029836,252647,1,11,1,0
93713199,1,NA,0,2,0,0
93713200,1.4838006304347826,195820,0,3,0,0
93713202,1.7974418734989648,161135,0,4,0,0
93713204,1.3286277252587992,230616,0,2,0,0
93713205,1,NA,0,1,0,0
93713206,1.7076392944099381,192946,2,5,0,0
93713207,1.6767406347826088,128726,1,4,0,1
93713208,1.9546268706004142,161168,0,6,0,0
93713209,1.1224480016563148,150993,1,1,1,0
93713230,2.511011963164271,192773,2,9,0,0
93713231,1.5700847426831621,210863,1,4,0,0
93713232,1,NA,0,9,0,0
93713233,2.1964914564310063,187312,2,7,0,0
93713234,1.5002305298137577,120376,1,3,0,1
93713235,1,NA,0,7,0,0
93713236,1.1,178947,1,1,0,0
93713237,1,NA,0,8,0,0
93713238,3.49717536178768,234115,1,9,0,1
93713239,3.9726893022359344,120272,2,12,0,0
93713290,1.7814396794940839,175214,1,4,1,0
93713291,1,NA,0,4,0,0
93713292,1.9925300578501848,149879,1,6,0,0
93713293,1,NA,0,1,0,0
93713294,1.523586924601251,102358,1,5,1,0
93713295,1.4271682637087246,252597,0,1,0,0
93713296,1.1525758546117597,118208,1,1,0,0
93713297,2.6020309092628993,261886,3,8,1,0
93713298,1,NA,0,3,0,0
93713299,2.5664184344058887,214249,6,14,0,0
93713300,1.3283980989648034,234293,1,3,0,0
93713301,1,242166,0,0,0,0
93713303,1.168110009109731,128725,1,1,0,0
93713304,1,NA,0,1,0,0
93713305,1,NA,0,2,0,0
93713306,1,117324,0,0,0,0
93713307,1,113580,0,0,0,0
93713308,1,NA,0,1,0,0
93713309,1.4495810757763976,119182,0,3,0,0
93713330,2.8221217434022585,120226,4,12,0,0
93713331,1.3737913389560577,279319,1,3,0,0
93713332,1.4572438054815195,210703,1,4,0,0
93713333,1.22,120189,1,3,0,0
93713334,1,NA,0,4,0,0
93713335,1.9105148087519508,192802,1,5,0,0
93713336,3.0235621089517455,179127,2,12,0,1
93713337,2.2553273079297744,151411,1,8,0,0
93713338,1.2658358334034907,192778,0,2,0,0
93713339,4.563623695409241,120183,1,15,0,0
93713390,3.5389413195891644,129490,4,10,1,0
93713391,6.527810993434367,190258,1,12,0,1
93713392,2.192172907946711,106790,2,6,0,0
93713393,1.2212664113198954,197919,1,1,0,0
93713394,1,119301,0,1,0,0
93713395,1.1575938370532022,247884,0,1,0,0
93713396,1,NA,0,1,0,0
93713397,1.962155376579732,198893,1,6,0,1
93713398,4.216341321780398,142838,2,8,0,0
93713399,1,NA,0,1,0,0
93713400,1.3948293089026915,195810,0,3,0,0
93713401,1.3593825447204968,195790,2,3,0,0
93713402,1,NA,0,2,0,0
93713403,1,NA,0,2,0,0
93713404,1.3913690799171843,242139,0,3,0,0
93713406,1.2844583488612837,158119,1,2,0,0
93713408,1,121479,0,0,0,0
93713409,1,NA,0,1,0,0
93713501,1,NA,0,1,0,0
93713502,1,NA,0,3,0,0
93713503,1,124554,0,1,0,0
93713504,1,NA,0,3,0,0
93713505,1.553641358799172,195780,0,4,0,0
93713508,1.4327662002070394,234307,0,4,0,0
93713509,1,NA,0,2,0,0
93713601,1,161134,0,0,0,0
93713602,1.5000099544513459,195758,0,3,0,0
93713603,1,NA,0,2,0,0
93713604,1,NA,0,1,0,0
93713605,1,NA,0,1,0,0
93713608,1,NA,0,4,0,0
93713702,1.943846573498965,192910,3,6,1,0
93713704,1,121500,0,0,0,0
93713705,2.2311929853002073,192898,0,7,0,0
93713706,1.1972953703933749,192891,0,1,0,0
93713707,1,NA,0,1,0,0
93713708,1,NA,0,2,0,0
93713709,1,NA,0,1,0,0
93713801,1,NA,0,3,0,0
93713803,1.2613450308488612,121490,1,2,0,1
93713804,1,NA,0,2,0,0
93713807,1,150992,0,0,0,0
93713809,1.1111110002070395,253511,0,1,0,0
93713831,1,NA,0,1,0,0
93713900,1,121513,0,0,0,0
93713901,1.34825759689441,113642,1,2,0,0
93713902,1,143755,0,0,0,0
93713904,1,NA,0,1,0,0
93713906,1,NA,0,1,0,0
93713908,1.7361039658385096,121527,0,4,0,0
93713909,1,NA,0,2,0,0
93713930,1.2862082599379878,179133,1,2,0,1
93713931,1.6618729200556468,239684,1,5,0,0
93713933,1,NA,0,4,0,0
93713934,1.5881498117527721,179187,1,4,0,0
93713935,1.6209419177696098,239686,0,5,0,0
93713936,2.7997006219168377,234147,1,12,0,0
93713937,1.5776718881531828,179149,1,5,0,0
93713938,1,NA,0,1,0,0
93713939,1.535523296215195,179024,0,3,0,0
93713960,3.06902233627451,154259,1,10,0,0
93713961,1.2295271624509805,241873,0,2,0,0
93713962,1,153519,0,0,0,0
93713964,1,213073,0,0,0,0
93713965,2.0285091831372553,253606,1,7,0,0
93713966,1.6327572046078431,153509,0,4,0,0
93713968,1.3877427971568628,207515,0,2,0,0
93713969,2.401042795980392,213066,0,10,0,0
93713990,1,NA,0,6,0,0
93713991,1.7972081843380905,261872,2,5,1,0
93713992,2.803911650451826,160791,1,8,0,1
93713993,1.2506507946229581,261913,0,2,0,0
93713994,1,NA,0,9,0,0
93713995,1.1,157639,0,1,0,0
93713996,1.8449160721239268,142735,1,5,0,1
93713997,1.4969782758486132,247241,1,5,0,0
93713998,1,NA,0,5,0,0
93713999,1.2682560859450662,272404,0,2,0,0
93714011,1.1,103775,0,1,0,0
93714012,2.009145290851735,242469,0,5,0,0
93714013,1.5020843914826498,242370,1,3,0,0
93714015,1,NA,0,9,0,0
93714016,1.1998651810725551,203984,0,1,0,0
93714017,1.8898538340694007,217762,2,6,0,0
93714018,1.4599250829652997,271117,0,2,0,0
93714019,1.1,147593,0,1,0,0
93714021,1.1239100282983252,228585,0,1,0,0
93714022,7.29582916343917,197396,5,16,1,1
93714023,2.783922895112787,163011,0,5,0,0
93714024,4.997417741012152,211253,2,11,1,0
93714025,5.650110235517718,206381,1,14,0,0
93714026,1,NA,0,15,0,0
93714027,1,NA,0,3,0,0
93714028,1.2492708279017815,194994,0,2,0,0
93714029,1,222468,0,0,0,0
93714040,1,NA,0,3,0,0
93714041,1,NA,0,4,0,0
93714042,1.574178406846591,227818,2,4,1,0
93714043,1.1235362091761363,234593,0,1,0,0
93714044,1,NA,0,1,0,0
93714045,1.44132696625,130198,2,3,0,0
93714046,1,NA,0,3,0,0
93714047,2.1266618084659097,109231,2,7,0,1
93714048,1,NA,0,8,0,0
93714049,1.1686128667329545,131397,1,1,0,0
93714080,1,NA,0,2,0,0
93714081,1.4096051141362476,130727,1,4,0,0
93714082,1.245413109141197,112287,0,2,0,0
93714083,1,NA,0,2,0,0
93714084,5.041115302732057,274239,1,6,0,0
93714085,2.9834039282050915,113226,1,6,1,0
93714086,1.9230077510371753,251950,0,3,0,0
93714087,2.62191828918398,251952,2,9,0,1
93714088,1,NA,0,2,0,0
93714089,2.415106630920117,137437,0,7,0,0
93714090,1.5935033136519356,147589,0,4,0,0
93714091,1.5936628011625809,184639,0,3,0,0
93714092,4.194029775752259,265697,2,9,0,0
93714093,1.3221853551812903,108000,0,2,0,0
93714095,1,NA,0,1,0,0
93714096,2.2949392153919357,268085,2,8,0,1
93714098,3.7877396303158064,150422,3,13,0,1
93714110,1,214848,0,1,0,0
93714111,1,216443,0,0,0,0
93714112,1,226264,0,0,0,0
93714113,1.2505381757097793,166121,1,2,0,1
93714114,1.1135150791798107,254412,0,1,0,0
93714115,1,NA,0,2,0,0
93714116,1.440716243533123,249538,0,3,0,0
93714117,1,242382,0,0,0,0
93714118,1,127025,0,0,0,0
93714119,1,151013,0,0,0,0
93714120,1.8899647274363078,256705,0,4,0,0
93714121,1.2731729737899653,196779,2,2,0,1
93714122,1.5046936359743062,209496,0,3,0,0
93714124,2.2061639199679846,139893,0,6,0,0
93714125,1.6457221979211711,163620,0,4,0,0
93714126,1,247719,0,0,0,0
93714127,4.519815025427229,192031,1,12,0,1
93714128,2.299600315570357,137961,1,7,1,0
93714129,1.2798144867459635,156483,0,2,0,0
93714138,1,NA,0,1,0,0
93714141,1,232818,0,0,0,0
93714142,2.0609962819318186,119445,3,7,1,1
93714143,1.1725414942045456,241704,0,1,0,0
93714144,1.797456070625,158392,1,5,0,1
93714146,1.4764269472727274,232829,0,3,0,0
93714147,1.2353943326420453,192639,1,2,1,0
93714148,1.7778177617897728,151195,2,5,0,0
93714149,1.3494938360795454,163022,1,3,0,0
93714180,1.7675553176201944,198587,0,2,0,0
93714181,1,152343,0,1,0,0
93714182,1,121249,0,0,0,0
93714183,2.2900359978798095,233918,0,5,0,0
93714184,2.635637790026518,115153,1,9,1,0
93714185,2.531658764135195,203325,0,4,0,0
93714186,1.1225949231975902,245335,1,1,1,0
93714187,1.5451050754977942,193193,0,3,0,0
93714188,1,NA,0,7,0,0
93714189,2.7896464375461285,121141,1,10,0,0
93714190,1.163929405653226,221327,0,1,0,0
93714191,1.2474771330025807,265683,0,2,0,0
93714192,1.6699127811767742,132502,1,4,0,0
93714193,1.1882702892587096,155951,0,1,0,0
93714194,3.492343238881936,170361,1,8,0,0
93714195,1,NA,0,1,0,0
93714196,1.7105912485851613,179491,0,4,0,0
93714197,1.4661758601916128,143936,1,4,0,0
93714198,1,NA,0,1,0,0
93714199,1,NA,0,2,0,0
93714210,1,NA,0,5,0,0
93714211,1.8720471788643533,146487,2,5,1,0
93714212,1,NA,0,3,0,0
93714213,1.2553654681388013,143399,1,2,0,0
93714214,1.4949035738170346,217750,1,4,0,0
93714215,1.2,280104,0,2,0,0
93714216,1,146834,0,1,0,0
93714217,1.1258673378548896,206994,0,1,0,0
93714218,1.6402966583596215,276032,2,5,0,0
93714219,1.3756251391167194,273000,1,3,0,0
93714220,1,209485,0,0,0,0
93714221,1.7795840085119277,215846,1,5,0,0
93714222,1,209940,0,0,0,0
93714223,4.587120820941324,254470,6,13,0,0
93714224,1.2857094051923208,197494,1,2,0,0
93714225,1.3131940067538401,103692,0,2,0,0
93714226,1.3909860487791237,136295,1,2,0,0
93714227,2.4050542883545214,139876,2,6,1,0
93714228,1,235814,0,0,0,0
93714229,2.2096113657097796,208892,0,5,0,0
93714231,1,136884,0,0,0,0
93714232,1,NA,0,2,0,0
93714233,1.3417190907317074,244887,0,3,0,0
93714234,1.5802450994512196,154787,2,3,1,1
93714235,1,NA,0,4,0,0
93714236,1.4173391423170731,153464,1,3,0,1
93714237,3.208402521768293,182483,2,9,0,0
93714239,1.4080187361585366,213025,1,3,0,0
93714240,1.1,101821,0,1,0,0
93714241,1,NA,0,5,0,0
93714242,1.3216314245170455,124795,1,2,0,1
93714243,1,NA,0,6,0,0
93714244,1,NA,0,4,0,0
93714245,1.1393427520170454,159699,0,1,0,0
93714246,1,NA,0,1,0,0
93714247,1,NA,0,4,0,0
93714248,1.7210387678977273,158261,0,5,0,0
93714249,1.6004329957670456,100165,1,4,0,0
93714280,6.747981976977426,263812,5,14,1,1
93714281,1.162153320581243,193165,0,1,0,0
93714282,2.710610922538212,164391,3,11,0,1
93714283,4.237574109763466,187849,2,13,0,0
93714286,1.8439805442424544,272974,1,2,1,0
93714287,1,NA,0,1,0,0
93714288,1,NA,0,1,0,0
93714289,5.030238068926233,233875,2,17,0,1
93714290,4.284365639390645,166694,3,10,0,1
93714291,1,NA,0,1,0,0
93714293,1.172842048559355,106062,0,1,0,0
93714295,1,NA,0,1,0,0
93714296,5.671571408498065,124052,2,16,0,1
93714297,1.1,143862,1,1,0,0
93714298,4.42470157664,221326,4,15,1,1
93714299,1,276667,0,0,0,0
93714310,1.1294023514195584,194485,0,1,0,0
93714311,1,108492,0,0,0,0
93714312,1.7760214842271294,271719,1,5,0,0
93714313,1.1,173402,0,1,0,0
93714314,2.2442579933753946,114075,3,8,0,0
93714315,1,NA,0,2,0,0
93714316,1,NA,0,1,0,0
93714317,1.7803449384858046,252414,1,5,0,0
93714319,1.6361962637223977,177503,1,4,0,0
93714320,1,NA,0,8,0,0
93714321,1.5993287092015067,234623,1,4,0,0
93714322,1.1340724457304414,241736,0,1,0,0
93714323,1.9493878681755543,124781,1,4,0,0
93714324,1,NA,0,5,0,0
93714325,1.4322240568344031,122981,1,3,0,0
93714326,1,NA,0,6,0,0
93714327,1.4756809898561418,174051,0,4,0,0
93714328,1.122448979584015,149484,0,1,0,0
93714340,1.3924634037784092,151197,1,3,0,0
93714341,1,269229,0,0,0,0
93714343,1.1,256864,0,1,0,0
93714345,1.2485399028977273,230887,0,2,0,0
93714346,1.8477832967045456,112044,0,5,0,0
93714347,1.7660346261079547,190151,2,4,0,0
93714349,1,NA,0,1,0,0
93714380,1.3368552680095311,274746,1,2,0,0
93714381,1.7139104450143297,263952,1,4,0,1
93714382,1.6222058164473188,251979,0,3,0,0
93714383,1,NA,0,2,0,0
93714384,1,NA,0,4,0,0
93714385,1.3924107225579088,280156,0,3,0,0
93714386,1.6440725745713456,280130,2,5,0,0
93714387,1.59656738702835,206945,1,2,0,0
93714388,2.7599785921280113,116371,1,8,0,0
93714389,2.138657741292204,245308,3,6,0,1
93714390,1.4990516981948387,271663,0,2,0,0
93714391,2.5039182216470968,204563,2,9,0,0
93714392,3.467354098532581,217746,2,10,0,0
93714394,3.813872165188065,103804,2,14,0,0
93714395,1.254340553241613,170263,1,2,1,0
93714396,1.4757085723687098,184638,0,3,0,0
93714397,1,187056,0,0,0,0
93714398,1,NA,0,1,0,0
93714399,1.1864619373761291,243502,0,1,0,0
93714480,1,NA,0,8,0,0
93714481,1,NA,0,1,0,0
93714482,2.19616364526438,256661,1,7,0,0
93714483,1.3282649994614506,278272,0,2,0,0
93714484,1,NA,0,1,0,0
93714485,1.7460862357303784,221990,0,4,0,0
93714486,1.3029098851904983,112023,0,2,0,0
93714487,1.2828576117826884,259274,0,2,0,0
93714488,1,NA,0,4,0,0
93714489,1.833517751083468,126612,0,6,0,0
93714680,1,208174,0,0,0,0
93714681,1.4194468155570337,229742,1,3,0,0
93714682,5.540598888189027,130742,3,9,0,0
93714683,1.3668915081171795,112193,0,1,0,0
